file,ZCA,thisDate,start_Time,end_Time,errors,btryDead,warnings,buffer,first_btry,last_btry,mean_temp,min_temp,mid_n_temp
F:/2015 ZCA Files/SH_5/SH_5_NE_K3/SN314105 2015-07-12 log.csv,a:/SN314105 2015-07-12.zca,2015-07-12,20:43:26,06:45:10,0,NA,0,0,12:00:00,06:40:23,2235.0,2050.0,2200.0
F:/2015 ZCA Files/SH_5/SH_5_NE_K3/SN314105 2015-07-13 log.csv,a:/SN314105 2015-07-13.zca,2015-07-13,20:42:53,06:45:57,0,NA,0,0,12:00:00,06:44:50,2075.0,1800.0,2294.0
F:/2015 ZCA Files/SH_5/SH_5_NW_I3/SN314120 2015-07-08 log.csv,a:/SN314120 2015-07-08.zca,2015-07-08,20:45:24,06:42:04,0,NA,0,0,15:57:48,06:37:21,1567.0,1500.0,1544.0
F:/2015 ZCA Files/SH_5/SH_5_NW_I3/SN314120 2015-07-09 log.csv,a:/SN314120 2015-07-09.zca,2015-07-09,20:45:00,06:42:46,0,NA,0,0,12:00:00,06:41:58,1728.0,1425.0,1644.0
F:/2015 ZCA Files/SH_5/SH_5_NW_I3/SN314120 2015-07-10 log.csv,a:/SN314120 2015-07-10.zca,2015-07-10,20:44:33,06:43:30,0,NA,0,0,12:00:00,06:41:31,2060.0,1700.0,2131.0
F:/2015 ZCA Files/SH_5/SH_5_NW_I3/SN314120 2015-07-11 log.csv,a:/SN314120 2015-07-11.zca,2015-07-11,20:44:05,06:44:15,0,NA,0,0,12:00:00,06:41:03,2167.0,1775.0,2219.0
F:/2015 ZCA Files/SH_5/SH_5_NW_I3/SN314120 2015-07-12 log.csv,a:/SN314120 2015-07-12.zca,2015-07-12,20:43:35,06:45:01,0,NA,0,0,12:00:00,06:40:33,2345.0,1900.0,2506.0
F:/2015 ZCA Files/SH_5/SH_5_NW_I3/SN314120 2015-07-13 log.csv,a:/SN314120 2015-07-13.zca,2015-07-13,20:43:02,05:06:09,1,05:06:09,1,0,12:00:00,05:06:09,2182.0,1800.0,2238.0
F:/2015 ZCA Files/SH_5/SH_5_SE_D3/SN314109 2015-07-08 log.csv,a:/SN314109 2015-07-08.zca,2015-07-08,20:45:00,06:41:59,0,NA,0,0,14:58:04,06:41:58,1557.0,1475.0,1519.0
F:/2015 ZCA Files/SH_5/SH_5_SE_D3/SN314109 2015-07-09 log.csv,a:/SN314109 2015-07-09.zca,2015-07-09,20:44:36,06:42:41,0,NA,0,0,12:00:00,06:41:33,1764.0,1625.0,1775.0
F:/2015 ZCA Files/SH_5/SH_5_SE_D3/SN314109 2015-07-10 log.csv,a:/SN314109 2015-07-10.zca,2015-07-10,20:44:10,06:43:25,0,NA,0,0,12:00:00,06:41:07,2104.0,1800.0,2175.0
F:/2015 ZCA Files/SH_5/SH_5_SE_D3/SN314109 2015-07-11 log.csv,a:/SN314109 2015-07-11.zca,2015-07-11,20:43:43,06:44:10,0,NA,0,0,12:00:00,06:40:37,2202.0,1850.0,2262.0
F:/2015 ZCA Files/SH_5/SH_5_SE_D3/SN314109 2015-07-12 log.csv,a:/SN314109 2015-07-12.zca,2015-07-12,20:43:11,06:44:56,0,NA,0,0,12:00:00,06:40:09,2365.0,2100.0,2519.0
F:/2015 ZCA Files/SH_5/SH_5_SE_D3/SN314109 2015-07-13 log.csv,a:/SN314109 2015-07-13.zca,2015-07-13,20:42:39,06:45:43,0,NA,0,0,12:00:00,06:44:37,2163.0,1700.0,2338.0
F:/2015 ZCA Files/SH_5/SH_5_SW_BAT_202/SN314271 2015-07-08 log.csv,a:/SN314271 2015-07-08.zca,2015-07-08,20:45:02,06:42:15,0,NA,0,0,17:35:47,06:41:59,1481.0,1425.0,1450.0
F:/2015 ZCA Files/SH_5/SH_5_SW_BAT_202/SN314271 2015-07-09 log.csv,a:/SN314271 2015-07-09.zca,2015-07-09,20:44:38,06:42:58,0,NA,0,0,12:00:00,06:41:35,1731.0,1525.0,1738.0
F:/2015 ZCA Files/SH_5/SH_5_SW_BAT_202/SN314271 2015-07-10 log.csv,a:/SN314271 2015-07-10.zca,2015-07-10,20:44:12,06:43:41,0,NA,0,0,12:00:00,06:41:09,2041.0,1725.0,2100.0
F:/2015 ZCA Files/SH_5/SH_5_SW_BAT_202/SN314271 2015-07-11 log.csv,a:/SN314271 2015-07-11.zca,2015-07-11,20:43:43,06:44:26,0,NA,0,0,12:00:00,06:40:41,2071.0,1650.0,2294.0
F:/2015 ZCA Files/SH_5/SH_5_SW_BAT_202/SN314271 2015-07-12 log.csv,a:/SN314271 2015-07-12.zca,2015-07-12,20:43:13,06:45:12,0,NA,0,0,12:00:00,06:40:11,2193.0,1975.0,2156.0
F:/2015 ZCA Files/SH_5/SH_5_SW_BAT_202/SN314271 2015-07-13 log.csv,a:/SN314271 2015-07-13.zca,2015-07-13,20:42:41,06:45:59,0,NA,0,0,12:00:00,06:44:39,1950.0,1700.0,1938.0
F:/2015 ZCA Files/SH_6/SH_6_NE_BAT_028/SN314268 2015-05-29 log.csv,a:/SN314268 2015-05-29.zca,2015-05-29,11:47:28,11:47:49,1,NA,0,0,11:54:48,11:47:28,1812.0,1750.0,NaN
F:/2015 ZCA Files/SH_6/SH_6_NE_BAT_028/SN314268 2015-06-02 log.csv,a:/SN314268 2015-06-02.zca,2015-06-02,20:31:34,06:29:10,0,NA,0,0,15:33:23,06:28:32,1947.0,1600.0,2056.0
F:/2015 ZCA Files/SH_6/SH_6_NE_BAT_028/SN314268 2015-06-03 log.csv,a:/SN314268 2015-06-03.zca,2015-06-03,20:32:17,06:28:47,0,NA,0,0,12:00:00,06:24:14,1936.0,1750.0,1950.0
F:/2015 ZCA Files/SH_6/SH_6_NE_BAT_028/SN314268 2015-06-04 log.csv,a:/SN314268 2015-06-04.zca,2015-06-04,20:33:00,06:28:26,0,NA,0,0,12:00:00,06:24:57,1963.0,1625.0,2075.0
F:/2015 ZCA Files/SH_6/SH_6_NE_BAT_028/SN314268 2015-06-05 log.csv,a:/SN314268 2015-06-05.zca,2015-06-05,20:33:40,06:28:07,0,NA,0,0,12:00:00,06:25:37,1984.0,1875.0,1981.0
F:/2015 ZCA Files/SH_6/SH_6_NE_BAT_028/SN314268 2015-06-06 log.csv,a:/SN314268 2015-06-06.zca,2015-06-06,20:34:20,06:27:50,0,NA,0,0,12:00:00,06:26:16,1961.0,1700.0,1900.0
F:/2015 ZCA Files/SH_6/SH_6_NE_BAT_028/SN314268 2015-06-07 log.csv,a:/SN314268 2015-06-07.zca,2015-06-07,20:34:58,06:27:36,0,NA,0,0,12:00:00,06:26:55,1723.0,1575.0,1675.0
F:/2015 ZCA Files/SH_6/SH_6_NE_BAT_028/SN314268 2015-06-08 log.csv,a:/SN314268 2015-06-08.zca,2015-06-08,20:35:34,06:27:23,0,NA,0,0,12:00:00,06:22:30,1924.0,1625.0,1994.0
F:/2015 ZCA Files/SH_6/SH_6_NE_BAT_028/SN314268 2015-06-09 log.csv,a:/SN314268 2015-06-09.zca,2015-06-09,20:36:09,06:27:13,0,NA,0,0,12:00:00,06:23:05,2184.0,1825.0,2244.0
F:/2015 ZCA Files/SH_6/SH_6_NW_BAT_003/SN314248 2015-06-02 log.csv,a:/SN314248 2015-06-02.zca,2015-06-02,20:31:40,06:29:17,0,NA,2,2,14:07:56,06:28:37,1930.0,1600.0,2062.0
F:/2015 ZCA Files/SH_6/SH_6_NW_BAT_003/SN314248 2015-06-03 log.csv,a:/SN314248 2015-06-03.zca,2015-06-03,20:32:24,06:28:54,0,NA,0,0,12:00:00,06:24:20,1849.0,1675.0,1800.0
F:/2015 ZCA Files/SH_6/SH_6_NW_BAT_003/SN314248 2015-06-04 log.csv,a:/SN314248 2015-06-04.zca,2015-06-04,20:33:06,06:28:33,0,NA,0,0,12:00:00,06:25:03,1935.0,1625.0,2044.0
F:/2015 ZCA Files/SH_6/SH_6_SE_BAT_007/SN314226 2015-06-02 log.csv,a:/SN314226 2015-06-02.zca,2015-06-02,20:31:22,06:29:21,0,NA,0,0,17:50:45,06:28:19,2006.0,1625.0,2094.0
F:/2015 ZCA Files/SH_6/SH_6_SE_BAT_007/SN314226 2015-06-03 log.csv,a:/SN314226 2015-06-03.zca,2015-06-03,20:32:06,06:28:58,0,NA,0,0,12:00:00,06:24:03,1975.0,1775.0,1956.0
F:/2015 ZCA Files/SH_6/SH_6_SE_BAT_007/SN314226 2015-06-04 log.csv,a:/SN314226 2015-06-04.zca,2015-06-04,20:32:48,06:28:37,0,NA,0,0,12:00:00,06:24:44,2009.0,1725.0,2125.0
F:/2015 ZCA Files/SH_6/SH_6_SE_BAT_007/SN314226 2015-06-05 log.csv,a:/SN314226 2015-06-05.zca,2015-06-05,20:33:29,06:28:18,0,NA,0,0,12:00:00,06:25:25,2040.0,1925.0,2025.0
F:/2015 ZCA Files/SH_6/SH_6_SE_BAT_007/SN314226 2015-06-06 log.csv,a:/SN314226 2015-06-06.zca,2015-06-06,20:34:08,06:28:02,0,NA,0,0,12:00:00,06:26:01,2069.0,1800.0,1975.0
F:/2015 ZCA Files/SH_6/SH_6_SE_BAT_007/SN314226 2015-06-07 log.csv,a:/SN314226 2015-06-07.zca,2015-06-07,20:34:46,06:27:47,0,NA,0,0,12:00:00,06:26:41,1828.0,1550.0,1700.0
F:/2015 ZCA Files/SH_6/SH_6_SE_BAT_007/SN314226 2015-06-08 log.csv,a:/SN314226 2015-06-08.zca,2015-06-08,20:35:22,06:27:34,0,NA,0,0,12:00:00,06:27:19,2044.0,1850.0,2050.0
F:/2015 ZCA Files/SH_6/SH_6_SE_BAT_007/SN314226 2015-06-09 log.csv,a:/SN314226 2015-06-09.zca,2015-06-09,20:35:57,06:27:24,0,NA,0,0,12:00:00,06:22:51,2207.0,1825.0,2288.0
F:/2015 ZCA Files/SH_6/SH_6_SW_BAT_017/SN314113 2015-05-30 log.csv,a:/SN314113 2015-05-30.zca,2015-05-30,12:16:47,12:17:01,1,NA,0,0,12:18:29,12:16:47,1875.0,1825.0,NaN
F:/2015 ZCA Files/SH_6/SH_6_SW_BAT_017/SN314113 2015-06-02 log.csv,a:/SN314113 2015-06-02.zca,2015-06-02,20:31:50,06:29:49,0,NA,1,1,16:31:27,06:28:51,1869.0,1550.0,1962.0
F:/2015 ZCA Files/SH_6/SH_6_SW_BAT_017/SN314113 2015-06-03 log.csv,a:/SN314113 2015-06-03.zca,2015-06-03,20:32:34,06:29:27,0,NA,0,0,12:00:00,06:24:32,1875.0,1700.0,1888.0
F:/2015 ZCA Files/SH_6/SH_6_SW_BAT_017/SN314113 2015-06-04 log.csv,a:/SN314113 2015-06-04.zca,2015-06-04,20:33:16,06:29:06,0,NA,0,0,12:00:01,06:25:12,1875.0,1575.0,2e3
F:/2015 ZCA Files/SH_6/SH_6_SW_BAT_017/SN314113 2015-06-05 log.csv,a:/SN314113 2015-06-05.zca,2015-06-05,20:33:57,06:28:47,0,NA,0,0,12:00:01,06:25:55,1912.0,1825.0,1888.0
F:/2015 ZCA Files/SH_6/SH_6_SW_BAT_017/SN314113 2015-06-06 log.csv,a:/SN314113 2015-06-06.zca,2015-06-06,20:34:36,06:28:30,0,NA,0,0,12:00:00,06:26:33,2025.0,1775.0,1931.0
F:/2015 ZCA Files/SH_6/SH_6_SW_BAT_017/SN314113 2015-06-07 log.csv,a:/SN314113 2015-06-07.zca,2015-06-07,20:35:14,06:28:16,0,NA,0,0,12:00:00,06:27:10,1832.0,1675.0,1800.0
F:/2015 ZCA Files/SH_6/SH_6_SW_BAT_017/SN314113 2015-06-08 log.csv,a:/SN314113 2015-06-08.zca,2015-06-08,20:35:50,06:28:03,0,NA,0,0,12:00:00,06:27:47,2080.0,1725.0,2250.0
F:/2015 ZCA Files/SH_6/SH_6_SW_BAT_017/SN314113 2015-06-09 log.csv,a:/SN314113 2015-06-09.zca,2015-06-09,20:36:25,06:27:53,0,NA,0,0,12:00:00,06:23:21,2485.0,2050.0,2656.0
F:/2015 ZCA Files/SH_8/SH_8_NE_K1/SN314240 2015-07-16 log.csv,a:/SN314240 2015-07-16.zca,2015-07-16,20:37:11,06:43:45,0,NA,0,0,15:34:34,06:39:07,2132.0,1850.0,2144.0
F:/2015 ZCA Files/SH_8/SH_8_NE_K1/SN314240 2015-07-17 log.csv,a:/SN314240 2015-07-17.zca,2015-07-17,20:36:31,06:44:36,0,NA,0,0,12:00:00,06:43:30,1784.0,1550.0,1825.0
F:/2015 ZCA Files/SH_8/SH_8_NE_K1/SN314240 2015-07-18 log.csv,a:/SN314240 2015-07-18.zca,2015-07-18,20:35:49,06:45:28,0,NA,0,0,12:00:00,06:42:49,2025.0,1625.0,2094.0
F:/2015 ZCA Files/SH_8/SH_8_NE_K1/SN314240 2015-07-19 log.csv,a:/SN314240 2015-07-19.zca,2015-07-19,20:35:04,06:46:21,0,NA,0,0,12:00:00,06:42:02,2131.0,1900.0,2250.0
F:/2015 ZCA Files/SH_8/SH_8_NE_K1/SN314240 2015-07-20 log.csv,a:/SN314240 2015-07-20.zca,2015-07-20,20:34:17,06:47:14,0,NA,0,0,12:00:00,06:46:17,1556.0,1225.0,1575.0
F:/2015 ZCA Files/SH_8/SH_8_NE_K1/SN314240 2015-07-21 log.csv,a:/SN314240 2015-07-21.zca,2015-07-21,20:33:29,06:48:09,0,NA,0,0,12:00:00,06:45:29,1927.0,1775.0,1919.0
F:/2015 ZCA Files/SH_8/SH_8_NW_A2/SN314082 2015-07-16 log.csv,a:/SN314082 2015-07-16.zca,2015-07-16,20:37:17,06:43:48,0,NA,0,0,12:26:04,06:39:16,2032.0,1775.0,2100.0
F:/2015 ZCA Files/SH_8/SH_8_NW_A2/SN314082 2015-07-17 log.csv,a:/SN314082 2015-07-17.zca,2015-07-17,20:36:37,06:44:39,0,NA,0,0,12:00:00,06:43:37,1685.0,1450.0,1719.0
F:/2015 ZCA Files/SH_8/SH_8_NW_A2/SN314082 2015-07-18 log.csv,a:/SN314082 2015-07-18.zca,2015-07-18,20:35:54,06:45:31,0,NA,0,0,12:00:00,06:42:53,1921.0,1575.0,1962.0
F:/2015 ZCA Files/SH_8/SH_8_NW_A2/SN314082 2015-07-19 log.csv,a:/SN314082 2015-07-19.zca,2015-07-19,20:35:10,06:46:24,0,NA,0,0,12:00:00,06:42:10,1998.0,1725.0,2156.0
F:/2015 ZCA Files/SH_8/SH_8_NW_A2/SN314082 2015-07-20 log.csv,a:/SN314082 2015-07-20.zca,2015-07-20,20:34:23,06:47:17,0,NA,0,0,12:00:00,06:46:23,1552.0,1325.0,1556.0
F:/2015 ZCA Files/SH_8/SH_8_NW_A2/SN314082 2015-07-21 log.csv,a:/SN314082 2015-07-21.zca,2015-07-21,20:33:35,06:48:12,0,NA,0,0,12:00:00,06:45:36,1779.0,1600.0,1788.0
F:/2015 ZCA Files/SH_8/SH_8_SE_BAT_020/SN314269 2015-07-16 log.csv,a:/SN314269 2015-07-16.zca,2015-07-16,20:36:57,06:43:44,0,NA,0,0,16:25:52,06:38:52,2312.0,2050.0,2450.0
F:/2015 ZCA Files/SH_8/SH_8_SE_BAT_020/SN314269 2015-07-17 log.csv,a:/SN314269 2015-07-17.zca,2015-07-17,20:36:17,06:44:35,0,NA,0,0,12:00:00,06:43:17,1787.0,1625.0,1869.0
F:/2015 ZCA Files/SH_8/SH_8_SE_BAT_020/SN314269 2015-07-18 log.csv,a:/SN314269 2015-07-18.zca,2015-07-18,20:35:34,06:45:27,0,NA,0,0,12:00:00,06:42:33,2091.0,1775.0,2175.0
F:/2015 ZCA Files/SH_8/SH_8_SE_BAT_020/SN314269 2015-07-19 log.csv,a:/SN314269 2015-07-19.zca,2015-07-19,20:34:50,06:46:20,0,NA,0,0,12:00:00,06:41:50,2161.0,1975.0,2256.0
F:/2015 ZCA Files/SH_8/SH_8_SE_BAT_020/SN314269 2015-07-20 log.csv,a:/SN314269 2015-07-20.zca,2015-07-20,20:34:04,06:47:13,0,NA,0,0,12:00:00,06:46:04,1829.0,1550.0,1925.0
F:/2015 ZCA Files/SH_8/SH_8_SE_BAT_020/SN314269 2015-07-21 log.csv,a:/SN314269 2015-07-21.zca,2015-07-21,20:33:16,06:48:08,0,NA,0,0,12:00:00,06:45:15,1938.0,1775.0,1975.0
F:/2015 ZCA Files/SH_8/SH_8_SW_BAT_030/SN314216 2015-07-16 log.csv,a:/SN314216 2015-07-16.zca,2015-07-16,20:37:10,20:37:09,0,NA,0,0,14:10:42,06:39:09,1935.0,1575.0,1938.0
F:/2015 ZCA Files/SH_8/SH_8_SW_BAT_030/SN314216 2015-07-16 log.csv,a:/SN314216 2015-07-16.zca,2015-07-16,20:37:10,06:43:58,0,NA,0,0,14:10:42,06:39:09,1913.0,1575.0,1938.0
F:/2015 ZCA Files/SH_8/SH_8_SW_BAT_030/SN314216 2015-07-17 log.csv,a:/SN314216 2015-07-17.zca,2015-07-17,20:36:29,06:44:49,0,NA,0,0,12:00:00,06:43:29,1898.0,1650.0,1962.0
F:/2015 ZCA Files/SH_8/SH_8_SW_BAT_030/SN314216 2015-07-18 log.csv,a:/SN314216 2015-07-18.zca,2015-07-18,20:35:47,06:45:41,0,NA,0,0,12:00:00,06:42:47,2200.0,1825.0,2312.0
F:/2015 ZCA Files/SH_8/SH_8_SW_BAT_030/SN314216 2015-07-19 log.csv,a:/SN314216 2015-07-19.zca,2015-07-19,20:35:03,06:46:34,0,NA,0,0,12:00:00,06:42:02,2241.0,2e3,2325.0
F:/2015 ZCA Files/SH_8/SH_8_SW_BAT_030/SN314216 2015-07-20 log.csv,a:/SN314216 2015-07-20.zca,2015-07-20,20:34:16,06:47:27,0,NA,0,0,12:00:00,06:46:18,1530.0,1200.0,1556.0
F:/2015 ZCA Files/SH_8/SH_8_SW_BAT_030/SN314216 2015-07-21 log.csv,a:/SN314216 2015-07-21.zca,2015-07-21,20:33:28,06:48:21,0,NA,0,0,12:00:00,06:45:28,1982.0,1825.0,1950.0
F:/2015 ZCA Files/SH_9/SH_9_NE_BAT_011/SN314219 2015-07-07 log.csv,a:/SN314219 2015-07-07.zca,2015-07-07,20:49:46,06:44:26,0,NA,0,0,18:42:24,06:41:43,1528.0,1375.0,1381.0
F:/2015 ZCA Files/SH_9/SH_9_NE_BAT_011/SN314219 2015-07-08 log.csv,a:/SN314219 2015-07-08.zca,2015-07-08,20:49:24,06:45:08,0,NA,0,0,12:00:00,06:41:19,1518.0,1500.0,1525.0
F:/2015 ZCA Files/SH_9/SH_9_NE_BAT_011/SN314219 2015-07-09 log.csv,a:/SN314219 2015-07-09.zca,2015-07-09,20:48:59,06:45:50,0,NA,0,0,12:00:00,06:40:55,1661.0,1400.0,1625.0
F:/2015 ZCA Files/SH_9/SH_9_NE_BAT_011/SN314219 2015-07-10 log.csv,a:/SN314219 2015-07-10.zca,2015-07-10,20:48:33,06:46:34,0,NA,0,0,12:00:00,06:45:30,2009.0,1675.0,2131.0
F:/2015 ZCA Files/SH_9/SH_9_NE_BAT_011/SN314219 2015-07-11 log.csv,a:/SN314219 2015-07-11.zca,2015-07-11,20:48:04,06:47:19,0,NA,0,0,12:00:00,06:45:02,2219.0,2025.0,2175.0
F:/2015 ZCA Files/SH_9/SH_9_NE_BAT_011/SN314219 2015-07-12 log.csv,a:/SN314219 2015-07-12.zca,2015-07-12,20:47:34,06:48:05,0,NA,0,0,12:00:00,06:44:32,2345.0,1775.0,2556.0
F:/2015 ZCA Files/SH_9/SH_9_NW_BAT_046/SN314138 2015-07-07 log.csv,a:/SN314138 2015-07-07.zca,2015-07-07,20:49:41,06:44:26,0,NA,0,0,15:48:51,06:41:38,1568.0,1400.0,1438.0
F:/2015 ZCA Files/SH_9/SH_9_NW_BAT_046/SN314138 2015-07-08 log.csv,a:/SN314138 2015-07-08.zca,2015-07-08,20:49:19,06:45:07,0,NA,0,0,12:00:00,06:41:16,1573.0,1550.0,1575.0
F:/2015 ZCA Files/SH_9/SH_9_NW_BAT_046/SN314138 2015-07-09 log.csv,a:/SN314138 2015-07-09.zca,2015-07-09,20:48:56,06:45:50,0,NA,0,0,12:00:00,06:40:53,1683.0,1475.0,1662.0
F:/2015 ZCA Files/SH_9/SH_9_NW_BAT_046/SN314138 2015-07-10 log.csv,a:/SN314138 2015-07-10.zca,2015-07-10,20:48:28,06:46:33,0,NA,0,0,12:00:00,06:45:26,2021.0,1650.0,2144.0
F:/2015 ZCA Files/SH_9/SH_9_NW_BAT_046/SN314138 2015-07-11 log.csv,a:/SN314138 2015-07-11.zca,2015-07-11,20:48:00,06:47:19,0,NA,0,0,12:00:00,06:44:57,2155.0,1975.0,2125.0
F:/2015 ZCA Files/SH_9/SH_9_NW_BAT_046/SN314138 2015-07-12 log.csv,a:/SN314138 2015-07-12.zca,2015-07-12,20:47:29,06:48:05,0,NA,0,0,12:00:00,06:44:27,2234.0,1725.0,2388.0
F:/2015 ZCA Files/SH_9/SH_9_SE_BAT_100/SN314269 2015-07-07 log.csv,a:/SN314269 2015-07-07.zca,2015-07-07,20:49:14,06:44:13,0,NA,0,0,16:40:59,06:41:11,1445.0,1225.0,1256.0
F:/2015 ZCA Files/SH_9/SH_9_SE_BAT_100/SN314269 2015-07-08 log.csv,a:/SN314269 2015-07-08.zca,2015-07-08,20:48:53,06:44:55,0,NA,0,0,12:00:00,06:40:50,1517.0,1475.0,1500.0
F:/2015 ZCA Files/SH_9/SH_9_SE_BAT_100/SN314269 2015-07-09 log.csv,a:/SN314269 2015-07-09.zca,2015-07-09,20:48:28,06:45:37,0,NA,0,0,12:00:00,06:45:26,1616.0,1475.0,1550.0
F:/2015 ZCA Files/SH_9/SH_9_SE_BAT_100/SN314269 2015-07-10 log.csv,a:/SN314269 2015-07-10.zca,2015-07-10,20:48:01,06:46:21,0,NA,0,0,12:00:00,06:44:59,1999.0,1550.0,2112.0
F:/2015 ZCA Files/SH_9/SH_9_SE_BAT_100/SN314269 2015-07-11 log.csv,a:/SN314269 2015-07-11.zca,2015-07-11,20:47:33,06:47:06,0,NA,0,0,12:00:00,06:44:31,2046.0,1825.0,2088.0
F:/2015 ZCA Files/SH_9/SH_9_SE_BAT_100/SN314269 2015-07-12 log.csv,a:/SN314269 2015-07-12.zca,2015-07-12,20:47:02,06:47:52,0,NA,0,0,12:00:00,06:43:59,1841.0,1500.0,1812.0
F:/2015 ZCA Files/SH_9/SH_9_SW_L3/SN314217 2015-07-07 log.csv,a:/SN314217 2015-07-07.zca,2015-07-07,20:49:10,06:44:21,0,NA,0,0,17:11:26,06:41:06,1524.0,1350.0,1438.0
F:/2015 ZCA Files/SH_9/SH_9_SW_L3/SN314217 2015-07-08 log.csv,a:/SN314217 2015-07-08.zca,2015-07-08,20:48:48,06:45:02,0,NA,0,0,12:00:00,06:40:45,1532.0,1500.0,1525.0
F:/2015 ZCA Files/SH_9/SH_9_SW_L3/SN314217 2015-07-09 log.csv,a:/SN314217 2015-07-09.zca,2015-07-09,20:48:24,06:45:45,0,NA,0,0,12:00:00,06:45:22,1690.0,1500.0,1700.0
F:/2015 ZCA Files/SH_9/SH_9_SW_L3/SN314217 2015-07-10 log.csv,a:/SN314217 2015-07-10.zca,2015-07-10,20:47:57,06:46:28,0,NA,0,0,12:00:00,06:44:55,2008.0,1575.0,2100.0
F:/2015 ZCA Files/SH_9/SH_9_SW_L3/SN314217 2015-07-11 log.csv,a:/SN314217 2015-07-11.zca,2015-07-11,20:47:29,06:47:13,0,NA,0,0,12:00:00,06:44:27,2194.0,1900.0,2200.0
F:/2015 ZCA Files/SH_9/SH_9_SW_L3/SN314217 2015-07-12 log.csv,a:/SN314217 2015-07-12.zca,2015-07-12,20:46:58,06:47:59,0,NA,0,0,12:00:00,06:43:56,2163.0,1825.0,2212.0
F:/2015 ZCA Files/SH_R2/SH_R2_NE_E3/SN314226 2015-06-11 log.csv,a:/SN314226 2015-06-11.zca,2015-06-11,20:45:53,06:42:26,0,NA,0,0,14:05:08,06:37:50,1566.0,1475.0,1625.0
F:/2015 ZCA Files/SH_R2/SH_R2_NE_E3/SN314226 2015-06-12 log.csv,a:/SN314226 2015-06-12.zca,2015-06-12,20:46:22,06:42:22,0,NA,0,0,12:00:00,06:38:18,1475.0,1225.0,1519.0
F:/2015 ZCA Files/SH_R2/SH_R2_NE_E3/SN314226 2015-06-13 log.csv,a:/SN314226 2015-06-13.zca,2015-06-13,20:46:50,06:42:21,0,NA,0,0,12:00:00,06:38:47,1853.0,1650.0,1862.0
F:/2015 ZCA Files/SH_R2/SH_R2_NE_E3/SN314226 2015-06-14 log.csv,a:/SN314226 2015-06-14.zca,2015-06-14,20:47:16,06:42:21,0,NA,0,0,12:00:00,06:39:13,1819.0,1675.0,1925.0
F:/2015 ZCA Files/SH_R2/SH_R2_NE_E3/SN314226 2015-06-15 log.csv,a:/SN314226 2015-06-15.zca,2015-06-15,20:47:40,06:42:23,0,NA,0,0,12:00:00,06:39:34,1681.0,1525.0,1700.0
F:/2015 ZCA Files/SH_R2/SH_R2_NE_E3/SN314226 2015-06-16 log.csv,a:/SN314226 2015-06-16.zca,2015-06-16,20:48:02,06:42:27,0,NA,0,0,12:00:00,06:39:58,1545.0,1400.0,1569.0
F:/2015 ZCA Files/SH_R2/SH_R2_NW_994B/SN314120 2015-06-11 log.csv,a:/SN314120 2015-06-11.zca,2015-06-11,20:46:11,06:42:34,0,NA,0,0,13:15:28,06:38:08,1503.0,1400.0,1575.0
F:/2015 ZCA Files/SH_R2/SH_R2_NW_994B/SN314120 2015-06-12 log.csv,a:/SN314120 2015-06-12.zca,2015-06-12,20:46:41,06:42:30,0,NA,0,0,12:00:00,06:38:37,1400.0,1200.0,1412.0
F:/2015 ZCA Files/SH_R2/SH_R2_NW_994B/SN314120 2015-06-13 log.csv,a:/SN314120 2015-06-13.zca,2015-06-13,20:47:08,06:42:28,0,NA,0,0,12:00:00,06:39:05,1854.0,1675.0,1875.0
F:/2015 ZCA Files/SH_R2/SH_R2_NW_994B/SN314120 2015-06-14 log.csv,a:/SN314120 2015-06-14.zca,2015-06-14,20:47:34,06:42:28,0,NA,0,0,12:00:00,06:39:31,1670.0,1525.0,1700.0
F:/2015 ZCA Files/SH_R2/SH_R2_NW_994B/SN314120 2015-06-15 log.csv,a:/SN314120 2015-06-15.zca,2015-06-15,20:47:58,06:42:31,0,NA,0,0,12:00:00,06:39:55,1624.0,1475.0,1625.0
F:/2015 ZCA Files/SH_R2/SH_R2_NW_994B/SN314120 2015-06-16 log.csv,a:/SN314120 2015-06-16.zca,2015-06-16,20:48:20,05:20:16,1,05:20:16,1,0,12:00:00,05:20:16,1522.0,1350.0,1569.0
F:/2015 ZCA Files/SH_R2/SH_R2_SE_M3/SN314248 2015-06-11 log.csv,a:/SN314248 2015-06-11.zca,2015-06-11,20:45:45,06:42:25,0,NA,2,0,15:53:58,06:37:42,1486.0,1350.0,1575.0
F:/2015 ZCA Files/SH_R2/SH_R2_SE_M3/SN314248 2015-06-12 log.csv,a:/SN314248 2015-06-12.zca,2015-06-12,20:46:15,06:42:22,0,NA,0,0,12:00:00,06:38:11,1314.0,1075.0,1350.0
F:/2015 ZCA Files/SH_R2/SH_R2_SE_M3/SN314248 2015-06-13 log.csv,a:/SN314248 2015-06-13.zca,2015-06-13,20:46:42,06:42:20,0,NA,0,0,12:00:00,06:38:39,1712.0,1500.0,1656.0
F:/2015 ZCA Files/SH_R2/SH_R2_SE_M3/SN314248 2015-06-14 log.csv,a:/SN314248 2015-06-14.zca,2015-06-14,20:47:08,06:42:20,0,NA,0,0,12:00:00,06:39:05,1676.0,1525.0,1788.0
F:/2015 ZCA Files/SH_R2/SH_R2_SE_M3/SN314248 2015-06-15 log.csv,a:/SN314248 2015-06-15.zca,2015-06-15,20:47:32,06:42:22,0,NA,0,0,12:00:00,06:39:29,1543.0,1350.0,1512.0
